TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,93,930,10000,10000,0
1,0,97,970,50000,50000,0
2,0,158,1580,100000,100000,0
3,0,245,2450,100000,100000,0
4,0,180,1800,100000,100000,0
5,0,205,2050,100000,100000,0
6,0,189,1890,100000,100000,0
7,0,41,410,100000,100000,0
8,0,286,2860,100000,100000,0
9,0,213,2130,100000,100000,0
10,0,288,2880,100000,100000,0
11,0,73,730,100000,100000,0
12,0,162,1620,200000,200000,0
13,0,81,810,500000,500000,0
14,0,59,599,500000,500000,0
15,0,119,1190,500000,500000,0
16,0,40,400,1000000,1000000,0
17,0,72,720,1000000,1000000,0
18,0,86,860,1000000,1000000,0
19,0,98,980,1000000,1000000,0
