TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,2,29,10000,10000,0
1,0,3,39,10000,10000,0
2,0,27,274,30000,30000,0
3,0,46,464,30000,30000,0
4,0,0,4,30000,30000,0
5,0,3,39,30000,30000,0
6,0,22,226,40000,40000,0
7,0,0,8,40000,40000,0
8,0,8,82,40000,40000,0
9,0,8,86,40000,40000,0
10,0,9,96,40000,40000,0
11,0,16,167,50000,50000,0
12,0,2,24,50000,50000,0
13,0,24,244,50000,50000,0
14,0,22,229,50000,50000,0
15,0,6,69,60000,60000,0
16,0,28,282,60000,60000,0
17,0,10,105,60000,60000,0
18,0,28,287,80000,80000,0
19,0,11,113,80000,80000,0
20,0,113,1135,80000,80000,0
21,0,27,278,80000,80000,0
22,0,27,277,80000,80000,0
23,0,36,364,80000,80000,0
24,0,22,226,80000,80000,0
