TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,49,494,10000,10000,0
1,0,14,144,10000,10000,0
2,0,14,141,10000,10000,0
3,0,73,735,10000,10000,0
4,0,36,361,20000,20000,0
5,0,106,1069,20000,20000,0
6,0,80,807,20000,20000,0
7,0,1,13,30000,30000,0
8,0,10,100,30000,30000,0
9,0,82,823,40000,40000,0
10,0,153,1538,40000,40000,0
11,0,349,3491,40000,40000,0
12,0,130,1306,60000,60000,0
13,0,124,1242,60000,60000,0
14,0,27,275,60000,60000,0
15,0,17,172,80000,80000,0
16,0,127,1270,80000,80000,0
17,0,1087,10873,80000,80000,0
18,0,31,310,80000,80000,0
19,0,323,3239,90000,90000,0
20,0,322,3229,90000,90000,0
21,0,228,2289,90000,90000,0
22,0,92,923,90000,90000,0
23,0,533,5335,90000,90000,0
24,0,130,1301,90000,90000,0
