TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,4,45,10000,10000,0
1,0,47,474,10000,10000,0
2,0,43,434,10000,10000,0
3,0,48,487,10000,10000,0
4,0,76,767,20000,20000,0
5,0,167,1672,20000,20000,0
6,0,109,1096,20000,20000,0
7,0,32,329,20000,20000,0
8,0,1,15,20000,20000,0
9,0,4,47,20000,20000,0
10,0,79,790,20000,20000,0
11,0,21,210,30000,30000,0
12,0,40,405,30000,30000,0
13,0,177,1775,30000,30000,0
14,0,86,863,30000,30000,0
15,0,58,588,30000,30000,0
16,0,8,86,40000,40000,0
17,0,79,790,40000,40000,0
18,0,35,356,60000,60000,0
19,0,404,4048,60000,60000,0
20,0,315,3152,60000,60000,0
21,0,1048,10484,80000,80000,0
22,0,9,92,80000,80000,0
23,0,515,5151,90000,90000,0
24,0,488,4889,90000,90000,0
