TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,26,260,10000,10000,0
1,0,39,399,10000,10000,0
2,0,27,272,10000,10000,0
3,0,5,55,10000,10000,0
4,0,7,73,10000,10000,0
5,0,31,318,20000,20000,0
6,0,13,134,20000,20000,0
7,0,124,1249,20000,20000,0
8,0,69,694,30000,30000,0
9,0,58,580,30000,30000,0
10,0,31,316,30000,30000,0
11,0,93,937,30000,30000,0
12,0,278,2787,30000,30000,0
13,0,74,744,40000,40000,0
14,0,116,1161,40000,40000,0
15,0,45,453,40000,40000,0
16,0,96,968,40000,40000,0
17,0,479,4797,60000,60000,0
18,0,142,1425,60000,60000,0
19,0,16,160,70000,70000,0
20,0,40,401,70000,70000,0
21,0,1206,12068,70000,70000,0
22,0,197,1976,70000,70000,0
23,0,501,5014,70000,70000,0
24,0,449,4499,70000,70000,0
