TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,238,2380,10000,10000,0
1,0,44,440,10000,10000,0
2,0,43,430,10000,10000,0
3,0,271,2710,100000,100000,0
4,0,219,2190,100000,100000,0
5,0,211,2110,100000,100000,0
6,0,66,660,100000,100000,0
7,0,271,2710,100000,100000,0
8,0,155,1550,100000,100000,0
9,0,176,1760,100000,100000,0
10,0,272,2720,100000,100000,0
11,0,285,2850,100000,100000,0
12,0,80,800,200000,200000,0
13,0,114,1140,500000,500000,0
14,0,118,1180,500000,500000,0
15,0,36,360,1000000,1000000,0
16,0,126,1260,1000000,1000000,0
17,0,162,1620,1000000,1000000,0
18,0,149,1490,1000000,1000000,0
19,0,133,1330,1000000,1000000,0
20,0,421,4210,1000000,1000000,0
21,0,225,2259,1000000,1000000,0
22,0,35,350,1000000,1000000,0
23,0,24,240,1000000,1000000,0
24,0,151,1510,1000000,1000000,0
25,0,82,820,1000000,1000000,0
26,0,49,490,1000000,1000000,0
27,0,153,1530,1000000,1000000,0
28,0,55,550,2000000,2000000,0
