TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,15,157,10000,10000,0
1,0,15,156,10000,10000,0
2,0,66,661,10000,10000,0
3,0,27,273,10000,10000,0
4,0,56,562,10000,10000,0
5,0,9,90,10000,10000,0
6,0,38,384,20000,20000,0
7,0,29,297,20000,20000,0
8,0,73,733,20000,20000,0
9,0,58,583,30000,30000,0
10,0,151,1513,30000,30000,0
11,0,119,1191,30000,30000,0
12,0,173,1738,30000,30000,0
13,0,96,963,30000,30000,0
14,0,119,1194,40000,40000,0
15,0,86,868,40000,40000,0
16,0,40,403,40000,40000,0
17,0,16,164,40000,40000,0
18,0,439,4397,60000,60000,0
19,0,171,1715,60000,60000,0
20,0,464,4645,80000,80000,0
21,0,423,4236,80000,80000,0
22,0,436,4361,90000,90000,0
23,0,30,301,90000,90000,0
24,0,80,801,90000,90000,0
