TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,47,470,50000,50000,0
1,0,230,2300,100000,100000,0
2,0,20,200,200000,200000,0
3,0,81,810,200000,200000,0
4,0,9,90,200000,200000,0
5,0,16,160,200000,200000,0
6,0,23,230,200000,200000,0
7,0,298,2980,200000,200000,0
8,0,337,3379,200000,200000,0
9,0,11,119,200000,200000,0
10,0,81,810,200000,200000,0
11,0,59,590,500000,500000,0
12,0,520,5200,1000000,1000000,0
13,0,43,430,1000000,1000000,0
14,0,68,680,1000000,1000000,0
15,0,16,160,1000000,1000000,0
16,0,32,320,1000000,1000000,0
17,0,784,7840,1000000,1000000,0
18,0,81,810,1000000,1000000,0
19,0,312,3120,1000000,1000000,0
20,0,5,50,2000000,2000000,0
21,0,236,2360,2000000,2000000,0
22,0,209,2090,10000000,10000000,0
