TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,35,350,10000,10000,0
1,0,20,200,10000,10000,0
2,0,18,180,10000,10000,0
3,0,144,1440,10000,10000,0
4,0,198,1980,50000,50000,0
5,0,346,3460,100000,100000,0
6,0,177,1770,100000,100000,0
7,0,56,560,100000,100000,0
8,0,210,2100,100000,100000,0
9,0,26,260,100000,100000,0
10,0,235,2350,100000,100000,0
11,0,171,1710,100000,100000,0
12,0,261,2610,100000,100000,0
13,0,183,1830,100000,100000,0
14,0,119,1190,100000,100000,0
15,0,382,3820,100000,100000,0
16,0,280,2800,100000,100000,0
17,0,164,1640,100000,100000,0
18,0,267,2670,100000,100000,0
19,0,231,2310,100000,100000,0
20,0,83,830,100000,100000,0
21,0,143,1430,100000,100000,0
22,0,45,450,100000,100000,0
23,0,117,1170,100000,100000,0
24,0,148,1480,100000,100000,0
25,0,135,1350,100000,100000,0
26,0,21,210,200000,200000,0
27,0,285,2850,200000,200000,0
28,0,92,929,200000,200000,0
29,0,118,1180,200000,200000,0
30,0,290,2900,200000,200000,0
31,0,184,1840,200000,200000,0
32,0,120,1200,200000,200000,0
33,0,64,640,200000,200000,0
34,0,32,320,200000,200000,0
35,0,40,400,200000,200000,0
36,0,41,410,200000,200000,0
37,0,119,1190,200000,200000,0
38,0,19,190,200000,200000,0
39,0,114,1140,200000,200000,0
40,0,129,1290,200000,200000,0
41,0,47,470,200000,200000,0
42,0,59,590,200000,200000,0
43,0,55,550,200000,200000,0
44,0,133,1330,200000,200000,0
45,0,135,1350,200000,200000,0
46,0,135,1350,200000,200000,0
47,0,119,1190,200000,200000,0
48,0,95,959,200000,200000,0
49,0,108,1080,200000,200000,0
50,0,72,720,200000,200000,0
51,0,54,540,500000,500000,0
52,0,86,860,500000,500000,0
53,0,41,410,1000000,1000000,0
