TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,88,880,10000,10000,0
1,0,76,760,20000,20000,0
2,0,19,190,20000,20000,0
3,0,104,1040,20000,20000,0
4,0,63,630,20000,20000,0
5,0,17,170,20000,20000,0
6,0,146,1460,50000,50000,0
7,0,60,600,100000,100000,0
8,0,254,2540,100000,100000,0
9,0,188,1880,100000,100000,0
10,0,289,2890,100000,100000,0
11,0,261,2610,100000,100000,0
12,0,80,800,100000,100000,0
13,0,161,1610,100000,100000,0
14,0,108,1080,100000,100000,0
15,0,269,2690,100000,100000,0
16,0,177,1770,100000,100000,0
17,0,184,1840,100000,100000,0
18,0,191,1910,100000,100000,0
19,0,240,2400,100000,100000,0
20,0,280,2800,100000,100000,0
21,0,224,2240,100000,100000,0
22,0,276,2760,100000,100000,0
23,0,14,140,100000,100000,0
24,0,140,1400,100000,100000,0
25,0,117,1170,100000,100000,0
26,0,214,2140,100000,100000,0
27,0,161,1610,100000,100000,0
28,0,256,2560,100000,100000,0
29,0,124,1240,100000,100000,0
30,0,189,1890,100000,100000,0
31,0,143,1430,100000,100000,0
32,0,211,2110,100000,100000,0
33,0,168,1680,200000,200000,0
34,0,123,1230,200000,200000,0
35,0,114,1140,200000,200000,0
36,0,50,500,200000,200000,0
37,0,79,790,200000,200000,0
38,0,25,250,200000,200000,0
39,0,39,390,200000,200000,0
40,0,77,770,200000,200000,0
41,0,171,1710,200000,200000,0
42,0,87,870,200000,200000,0
43,0,127,1270,200000,200000,0
44,0,181,1810,200000,200000,0
45,0,108,1080,500000,500000,0
46,0,102,1020,500000,500000,0
47,0,103,1039,1000000,1000000,0
