TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,28,280,10000,10000,0
1,0,56,560,20000,20000,0
2,0,196,1960,100000,100000,0
3,0,125,1250,100000,100000,0
4,0,87,870,100000,100000,0
5,0,19,190,100000,100000,0
6,0,269,2690,100000,100000,0
7,0,256,2560,100000,100000,0
8,0,187,1870,100000,100000,0
9,0,40,400,100000,100000,0
10,0,63,630,200000,200000,0
11,0,44,440,200000,200000,0
12,0,80,800,200000,200000,0
13,0,34,340,200000,200000,0
14,0,128,1280,200000,200000,0
15,0,31,310,500000,500000,0
16,0,42,420,1000000,1000000,0
17,0,74,740,1000000,1000000,0
18,0,80,800,1000000,1000000,0
19,0,82,820,1000000,1000000,0
20,0,6,60,2000000,2000000,0
