TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,49,490,10000,10000,0
1,0,36,360,20000,20000,0
2,0,34,340,100000,100000,0
3,0,65,650,100000,100000,0
4,0,211,2110,100000,100000,0
5,0,59,590,100000,100000,0
6,0,199,1990,100000,100000,0
7,0,196,1960,100000,100000,0
8,0,176,1760,100000,100000,0
9,0,101,1010,200000,200000,0
10,0,90,900,200000,200000,0
11,0,100,1000,200000,200000,0
12,0,87,870,200000,200000,0
13,0,101,1010,200000,200000,0
14,0,100,1000,200000,200000,0
15,0,25,250,200000,200000,0
16,0,36,360,1000000,1000000,0
17,0,58,580,1000000,1000000,0
18,0,24,240,1000000,1000000,0
