TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,4,48,10000,10000,0
1,0,0,7,10000,10000,0
2,0,23,237,20000,20000,0
3,0,54,547,20000,20000,0
4,0,16,164,20000,20000,0
5,0,21,213,20000,20000,0
6,0,10,102,30000,30000,0
7,0,5,59,30000,30000,0
8,0,3,36,30000,30000,0
9,0,34,341,40000,40000,0
10,0,3,33,40000,40000,0
11,0,18,184,40000,40000,0
12,0,65,656,40000,40000,0
13,0,24,244,60000,60000,0
14,0,25,253,60000,60000,0
15,0,18,180,60000,60000,0
16,0,143,1434,80000,80000,0
17,0,23,235,80000,80000,0
18,0,48,482,80000,80000,0
19,0,18,185,80000,80000,0
20,0,40,401,90000,90000,0
21,0,154,1542,90000,90000,0
22,0,45,454,90000,90000,0
23,0,144,1448,90000,90000,0
24,0,143,1431,90000,90000,0
