TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,5,51,20000,20000,0
1,0,81,816,20000,20000,0
2,0,12,122,30000,30000,0
3,0,26,267,30000,30000,0
4,0,116,1169,30000,30000,0
5,0,302,3026,30000,30000,0
6,0,12,121,40000,40000,0
7,0,37,372,40000,40000,0
8,0,19,192,40000,40000,0
9,0,61,615,60000,60000,0
10,0,37,372,60000,60000,0
11,0,136,1368,60000,60000,0
12,0,26,263,60000,60000,0
13,0,37,370,60000,60000,0
14,0,394,3944,70000,70000,0
15,0,82,824,70000,70000,0
16,0,43,435,70000,70000,0
17,0,13,132,80000,80000,0
18,0,588,5884,80000,80000,0
19,0,155,1558,80000,80000,0
20,0,428,4281,80000,80000,0
21,0,182,1821,80000,80000,0
22,0,86,862,80000,80000,0
23,0,612,6129,80000,80000,0
24,0,32,321,80000,80000,0
