TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,19,192,10000,10000,0
1,0,13,137,10000,10000,0
2,0,7,71,10000,10000,0
3,0,86,868,20000,20000,0
4,0,9,95,20000,20000,0
5,0,2,24,20000,20000,0
6,0,268,2685,30000,30000,0
7,0,95,951,30000,30000,0
8,0,45,458,40000,40000,0
9,0,13,131,40000,40000,0
10,0,1,12,40000,40000,0
11,0,44,444,40000,40000,0
12,0,4,49,50000,50000,0
13,0,77,774,50000,50000,0
14,0,81,819,50000,50000,0
15,0,2,23,60000,60000,0
16,0,58,584,60000,60000,0
17,0,0,5,60000,60000,0
18,0,828,8288,80000,80000,0
19,0,74,742,80000,80000,0
20,0,254,2548,80000,80000,0
21,0,317,3171,80000,80000,0
22,0,733,7334,80000,80000,0
23,0,329,3290,80000,80000,0
24,0,22,225,80000,80000,0
