TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,3,37,10000,10000,0
1,0,9,92,10000,10000,0
2,0,18,189,10000,10000,0
3,0,9,98,10000,10000,0
4,0,1,16,10000,10000,0
5,0,15,152,20000,20000,0
6,0,14,145,20000,20000,0
7,0,10,101,20000,20000,0
8,0,8,88,30000,30000,0
9,0,74,743,30000,30000,0
10,0,103,1038,40000,40000,0
11,0,9,98,40000,40000,0
12,0,44,440,40000,40000,0
13,0,133,1335,40000,40000,0
14,0,292,2924,60000,60000,0
15,0,107,1079,80000,80000,0
16,0,56,564,80000,80000,0
17,0,29,298,80000,80000,0
18,0,136,1366,80000,80000,0
19,0,94,940,80000,80000,0
20,0,26,264,80000,80000,0
21,0,35,350,80000,80000,0
22,0,76,764,90000,90000,0
23,0,38,388,90000,90000,0
24,0,122,1225,90000,90000,0
