TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,9,94,10000,10000,0
1,0,9,92,10000,10000,0
2,0,8,83,10000,10000,0
3,0,7,76,20000,20000,0
4,0,1,10,20000,20000,0
5,0,41,414,20000,20000,0
6,0,101,1017,20000,20000,0
7,0,12,122,30000,30000,0
8,0,4,45,30000,30000,0
9,0,81,810,30000,30000,0
10,0,32,329,30000,30000,0
11,0,9,94,30000,30000,0
12,0,42,424,40000,40000,0
13,0,32,324,40000,40000,0
14,0,167,1671,40000,40000,0
15,0,116,1160,60000,60000,0
16,0,58,584,60000,60000,0
17,0,67,676,60000,60000,0
18,0,8,88,60000,60000,0
19,0,48,484,80000,80000,0
20,0,190,1906,80000,80000,0
21,0,34,341,80000,80000,0
22,0,10,105,80000,80000,0
23,0,70,709,90000,90000,0
24,0,40,401,90000,90000,0
