TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,9,94,10000,10000,0
1,0,10,101,10000,10000,0
2,0,36,364,20000,20000,0
3,0,5,55,20000,20000,0
4,0,17,177,30000,30000,0
5,0,41,414,30000,30000,0
6,0,72,726,30000,30000,0
7,0,83,837,30000,30000,0
8,0,57,573,30000,30000,0
9,0,30,309,30000,30000,0
10,0,7,77,40000,40000,0
11,0,162,1629,40000,40000,0
12,0,18,186,40000,40000,0
13,0,18,183,40000,40000,0
14,0,23,232,60000,60000,0
15,0,160,1606,60000,60000,0
16,0,60,608,60000,60000,0
17,0,5,56,80000,80000,0
18,0,40,407,80000,80000,0
19,0,172,1724,90000,90000,0
20,0,2,24,90000,90000,0
21,0,56,565,90000,90000,0
22,0,91,919,90000,90000,0
23,0,161,1614,90000,90000,0
24,0,51,511,90000,90000,0
