TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,18,186,10000,10000,0
1,0,1,18,10000,10000,0
2,0,15,152,10000,10000,0
3,0,97,970,20000,20000,0
4,0,11,116,20000,20000,0
5,0,2,24,20000,20000,0
6,0,20,204,30000,30000,0
7,0,5,55,40000,40000,0
8,0,148,1482,40000,40000,0
9,0,6,67,40000,40000,0
10,0,3,39,40000,40000,0
11,0,3,31,40000,40000,0
12,0,89,894,50000,50000,0
13,0,58,587,50000,50000,0
14,0,11,116,60000,60000,0
15,0,251,2511,60000,60000,0
16,0,55,550,60000,60000,0
17,0,74,748,80000,80000,0
18,0,247,2475,80000,80000,0
19,0,97,979,80000,80000,0
20,0,9,91,80000,80000,0
21,0,1,10,80000,80000,0
22,0,24,244,80000,80000,0
23,0,80,808,80000,80000,0
24,0,83,833,80000,80000,0
