TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,1,18,20000,20000,0
1,0,41,414,20000,20000,0
2,0,25,258,20000,20000,0
3,0,76,769,20000,20000,0
4,0,14,141,20000,20000,0
5,0,223,2239,30000,30000,0
6,0,181,1812,30000,30000,0
7,0,77,774,30000,30000,0
8,0,4,49,40000,40000,0
9,0,37,377,40000,40000,0
10,0,269,2692,40000,40000,0
11,0,4,46,40000,40000,0
12,0,69,691,40000,40000,0
13,0,482,4823,50000,50000,0
14,0,101,1010,60000,60000,0
15,0,89,897,60000,60000,0
16,0,48,482,60000,60000,0
17,0,236,2362,80000,80000,0
18,0,716,7163,80000,80000,0
19,0,306,3069,80000,80000,0
20,0,186,1866,80000,80000,0
21,0,58,583,80000,80000,0
22,0,43,432,80000,80000,0
23,0,8,82,80000,80000,0
24,0,254,2544,80000,80000,0
