TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,35,351,10000,10000,0
1,0,4,48,10000,10000,0
2,0,36,360,20000,20000,0
3,0,33,333,20000,20000,0
4,0,5,54,20000,20000,0
5,0,219,2190,20000,20000,0
6,0,5,54,30000,30000,0
7,0,12,124,30000,30000,0
8,0,54,545,30000,30000,0
9,0,77,777,40000,40000,0
10,0,142,1422,40000,40000,0
11,0,240,2405,50000,50000,0
12,0,203,2031,50000,50000,0
13,0,307,3073,50000,50000,0
14,0,111,1115,50000,50000,0
15,0,252,2526,50000,50000,0
16,0,57,576,50000,50000,0
17,0,110,1109,50000,50000,0
18,0,121,1218,50000,50000,0
19,0,180,1800,60000,60000,0
20,0,0,6,60000,60000,0
21,0,9,98,60000,60000,0
22,0,602,6026,60000,60000,0
23,0,162,1629,80000,80000,0
24,0,1,16,80000,80000,0
