TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,21,217,10000,10000,0
1,0,2,23,10000,10000,0
2,0,87,873,20000,20000,0
3,0,119,1199,20000,20000,0
4,0,71,713,20000,20000,0
5,0,43,431,30000,30000,0
6,0,75,755,30000,30000,0
7,0,165,1658,40000,40000,0
8,0,62,629,40000,40000,0
9,0,90,908,40000,40000,0
10,0,231,2313,40000,40000,0
11,0,38,385,40000,40000,0
12,0,76,760,60000,60000,0
13,0,11,110,60000,60000,0
14,0,174,1749,60000,60000,0
15,0,286,2863,60000,60000,0
16,0,284,2847,60000,60000,0
17,0,170,1701,80000,80000,0
18,0,54,542,80000,80000,0
19,0,25,251,80000,80000,0
20,0,62,629,80000,80000,0
21,0,18,182,90000,90000,0
22,0,1047,10470,90000,90000,0
23,0,227,2276,90000,90000,0
24,0,252,2525,90000,90000,0
