TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,123,1230,10000,10000,0
1,0,54,540,20000,20000,0
2,0,14,140,100000,100000,0
3,0,37,370,100000,100000,0
4,0,188,1880,100000,100000,0
5,0,267,2670,100000,100000,0
6,0,231,2310,100000,100000,0
7,0,299,2990,100000,100000,0
8,0,244,2440,100000,100000,0
9,0,191,1910,100000,100000,0
10,0,398,3980,100000,100000,0
11,0,134,1340,100000,100000,0
12,0,254,2549,100000,100000,0
13,0,56,560,200000,200000,0
14,0,95,950,200000,200000,0
15,0,44,440,200000,200000,0
16,0,77,770,200000,200000,0
17,0,67,670,200000,200000,0
18,0,106,1060,200000,200000,0
19,0,36,360,200000,200000,0
20,0,54,540,200000,200000,0
21,0,120,1200,200000,200000,0
22,0,32,320,200000,200000,0
23,0,129,1290,500000,500000,0
24,0,16,160,1000000,1000000,0
25,0,23,230,1000000,1000000,0
26,0,139,1390,1000000,1000000,0
27,0,92,920,1000000,1000000,0
28,0,37,370,1000000,1000000,0
29,0,55,550,1000000,1000000,0
30,0,138,1380,1000000,1000000,0
