TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,84,840,10000,10000,0
1,0,571,5710,10000,10000,0
2,0,15,150,20000,20000,0
3,0,390,3900,20000,20000,0
4,0,523,5230,100000,100000,0
5,0,131,1310,200000,200000,0
6,0,134,1340,200000,200000,0
7,0,14,140,200000,200000,0
8,0,164,1640,200000,200000,0
9,0,640,6400,200000,200000,0
10,0,131,1310,200000,200000,0
11,0,130,1300,200000,200000,0
12,0,336,3360,200000,200000,0
13,0,73,730,200000,200000,0
14,0,107,1070,200000,200000,0
15,0,308,3080,200000,200000,0
16,0,157,1570,200000,200000,0
17,0,21,210,200000,200000,0
18,0,80,800,200000,200000,0
19,0,68,680,500000,500000,0
20,0,62,620,500000,500000,0
21,0,25,250,1000000,1000000,0
22,0,227,2270,1000000,1000000,0
23,0,92,920,1000000,1000000,0
24,0,318,3180,1000000,1000000,0
25,0,271,2710,1000000,1000000,0
26,0,61,610,1000000,1000000,0
27,0,59,599,1000000,1000000,0
28,0,53,530,1000000,1000000,0
29,0,74,740,1000000,1000000,0
30,0,89,890,1000000,1000000,0
31,0,67,670,1000000,1000000,0
32,0,269,2690,1000000,1000000,0
33,0,20,200,1000000,1000000,0
34,0,32,320,1000000,1000000,0
35,0,81,810,1000000,1000000,0
36,0,62,620,1000000,1000000,0
37,0,103,1039,1000000,1000000,0
38,0,53,530,1000000,1000000,0
