TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,55,550,10000,10000,0
1,0,107,1070,10000,10000,0
2,0,40,400,10000,10000,0
3,0,105,1050,10000,10000,0
4,0,206,2060,20000,20000,0
5,0,40,400,20000,20000,0
6,0,324,3240,100000,100000,0
7,0,63,630,100000,100000,0
8,0,178,1780,100000,100000,0
9,0,212,2120,100000,100000,0
10,0,399,3990,100000,100000,0
11,0,196,1960,100000,100000,0
12,0,307,3070,100000,100000,0
13,0,244,2440,100000,100000,0
14,0,16,160,100000,100000,0
15,0,146,1460,100000,100000,0
16,0,63,630,100000,100000,0
17,0,84,840,100000,100000,0
18,0,207,2070,100000,100000,0
19,0,92,920,100000,100000,0
20,0,164,1640,100000,100000,0
21,0,223,2230,100000,100000,0
22,0,64,640,200000,200000,0
23,0,50,500,500000,500000,0
24,0,25,250,500000,500000,0
25,0,34,340,1000000,1000000,0
26,0,20,200,1000000,1000000,0
27,0,102,1020,1000000,1000000,0
28,0,36,360,1000000,1000000,0
29,0,43,430,1000000,1000000,0
30,0,24,240,1000000,1000000,0
31,0,81,810,1000000,1000000,0
32,0,55,559,1000000,1000000,0
33,0,51,519,1000000,1000000,0
34,0,67,670,1000000,1000000,0
35,0,160,1600,1000000,1000000,0
36,0,66,660,1000000,1000000,0
37,0,22,220,1000000,1000000,0
38,0,125,1250,1000000,1000000,0
39,0,34,340,1000000,1000000,0
